Census Year,County,lat,lng,Type of Livestock,VALUE
2000,Carlow,52.84083, -6.92611,Total sheep,2815.0
2000,Carlow,52.84083, -6.92611,Livestock Units (LSU),2030.6
2000,Carlow,52.84083, -6.92611,Total cattle,3560.2599999999998
2000,Carlow,52.84083, -6.92611,Dairy cows,0.0
2000,Carlow,52.84083, -6.92611,Other cows,3560.2599999999998
2000,Carlow,52.84083, -6.92611,Total sheep,3560.2599999999998
2000,Carlow,52.84083, -6.92611,Livestock Units (LSU),3560.2599999999998
2000,Carlow,52.84083, -6.92611,Total cattle,2498.0
2000,Carlow,52.84083, -6.92611,Dairy cows,457.0
2000,Carlow,52.84083, -6.92611,Other cows,290.0
2000,Carlow,52.84083, -6.92611,Total sheep,8967.0
2000,Carlow,52.84083, -6.92611,Livestock Units (LSU),2573.6
2000,Carlow,52.84083, -6.92611,Total cattle,1338.0
2000,Carlow,52.84083, -6.92611,Dairy cows,3560.2599999999998
2000,Carlow,52.84083, -6.92611,Other cows,371.0
2000,Carlow,52.84083, -6.92611,Total sheep,8664.0
2000,Carlow,52.84083, -6.92611,Livestock Units (LSU),1727.3
2000,Carlow,52.84083, -6.92611,Total cattle,2339.0
2000,Carlow,52.84083, -6.92611,Dairy cows,374.0
2000,Carlow,52.84083, -6.92611,Other cows,322.0
2000,Carlow,52.84083, -6.92611,Total sheep,4697.0
2000,Carlow,52.84083, -6.92611,Livestock Units (LSU),1991.7
2000,Carlow,52.84083, -6.92611,Total cattle,2724.0
2000,Carlow,52.84083, -6.92611,Dairy cows,420.0
2000,Carlow,52.84083, -6.92611,Other cows,540.0
2000,Carlow,52.84083, -6.92611,Total sheep,9235.0
2000,Carlow,52.84083, -6.92611,Livestock Units (LSU),2764.3
2000,Carlow,52.84083, -6.92611,Total cattle,2071.0
2000,Carlow,52.84083, -6.92611,Dairy cows,384.0
2000,Carlow,52.84083, -6.92611,Other cows,277.0
2000,Carlow,52.84083, -6.92611,Total sheep,7514.0
2000,Carlow,52.84083, -6.92611,Livestock Units (LSU),2162.6
2000,Carlow,52.84083, -6.92611,Total cattle,1302.0
2000,Carlow,52.84083, -6.92611,Dairy cows,3560.2599999999998
2000,Carlow,52.84083, -6.92611,Other cows,197.0
2000,Carlow,52.84083, -6.92611,Total sheep,6213.0
2000,Carlow,52.84083, -6.92611,Livestock Units (LSU),2182.3
2000,Meath,53.60554,-6.6564,Total cattle,0.0
2000,Meath,53.60554,-6.6564,Dairy cows,0.0
2000,Meath,53.60554,-6.6564,Other cows,0.0
2000,Meath,53.60554,-6.6564,Total sheep,0.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),1706.8
2000,Meath,53.60554,-6.6564,Total cattle,0.0
2000,Meath,53.60554,-6.6564,Dairy cows,0.0
2000,Meath,53.60554,-6.6564,Other cows,0.0
2000,Meath,53.60554,-6.6564,Total sheep,0.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),1706.8
2000,Meath,53.60554,-6.6564,Total cattle,1706.8
2000,Meath,53.60554,-6.6564,Dairy cows,1706.8
2000,Meath,53.60554,-6.6564,Other cows,1706.8
2000,Meath,53.60554,-6.6564,Total sheep,0.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),1706.8
2000,Meath,53.60554,-6.6564,Total cattle,8990.0
2000,Meath,53.60554,-6.6564,Dairy cows,864.0
2000,Meath,53.60554,-6.6564,Other cows,1533.0
2000,Meath,53.60554,-6.6564,Total sheep,5963.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),6761.0
2000,Meath,53.60554,-6.6564,Total cattle,3960.0
2000,Meath,53.60554,-6.6564,Dairy cows,351.0
2000,Meath,53.60554,-6.6564,Other cows,616.0
2000,Meath,53.60554,-6.6564,Total sheep,8049.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),4284.9
2000,Meath,53.60554,-6.6564,Total cattle,8760.0
2000,Meath,53.60554,-6.6564,Dairy cows,1497.0
2000,Meath,53.60554,-6.6564,Other cows,876.0
2000,Meath,53.60554,-6.6564,Total sheep,11369.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),7207.2
2000,Meath,53.60554,-6.6564,Total cattle,4866.0
2000,Meath,53.60554,-6.6564,Dairy cows,464.0
2000,Meath,53.60554,-6.6564,Other cows,546.0
2000,Meath,53.60554,-6.6564,Total sheep,8177.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),4392.2
2000,Meath,53.60554,-6.6564,Total cattle,2625.0
2000,Meath,53.60554,-6.6564,Dairy cows,1706.8
2000,Meath,53.60554,-6.6564,Other cows,356.0
2000,Meath,53.60554,-6.6564,Total sheep,2354.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2113.7
2000,Meath,53.60554,-6.6564,Total cattle,7484.0
2000,Meath,53.60554,-6.6564,Dairy cows,369.0
2000,Meath,53.60554,-6.6564,Other cows,506.0
2000,Meath,53.60554,-6.6564,Total sheep,2808.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),5545.7
2000,Meath,53.60554,-6.6564,Total cattle,4039.0
2000,Meath,53.60554,-6.6564,Dairy cows,352.0
2000,Meath,53.60554,-6.6564,Other cows,586.0
2000,Meath,53.60554,-6.6564,Total sheep,6384.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),3471.7
2000,Meath,53.60554,-6.6564,Total cattle,3400.0
2000,Meath,53.60554,-6.6564,Dairy cows,492.0
2000,Meath,53.60554,-6.6564,Other cows,324.0
2000,Meath,53.60554,-6.6564,Total sheep,2226.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2747.1
2000,Meath,53.60554,-6.6564,Total cattle,4257.0
2000,Meath,53.60554,-6.6564,Dairy cows,561.0
2000,Meath,53.60554,-6.6564,Other cows,277.0
2000,Meath,53.60554,-6.6564,Total sheep,2338.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),3423.0
2000,Meath,53.60554,-6.6564,Total cattle,4113.0
2000,Meath,53.60554,-6.6564,Dairy cows,635.0
2000,Meath,53.60554,-6.6564,Other cows,391.0
2000,Meath,53.60554,-6.6564,Total sheep,2191.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2909.0
2000,Meath,53.60554,-6.6564,Total cattle,4778.0
2000,Meath,53.60554,-6.6564,Dairy cows,1083.0
2000,Meath,53.60554,-6.6564,Other cows,487.0
2000,Meath,53.60554,-6.6564,Total sheep,4138.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),3904.8
2000,Meath,53.60554,-6.6564,Total cattle,2586.0
2000,Meath,53.60554,-6.6564,Dairy cows,547.0
2000,Meath,53.60554,-6.6564,Other cows,138.0
2000,Meath,53.60554,-6.6564,Total sheep,1561.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),1988.0
2000,Meath,53.60554,-6.6564,Total cattle,4536.0
2000,Meath,53.60554,-6.6564,Dairy cows,823.0
2000,Meath,53.60554,-6.6564,Other cows,499.0
2000,Meath,53.60554,-6.6564,Total sheep,3682.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),4251.2
2000,Meath,53.60554,-6.6564,Total cattle,3230.0
2000,Meath,53.60554,-6.6564,Dairy cows,346.0
2000,Meath,53.60554,-6.6564,Other cows,314.0
2000,Meath,53.60554,-6.6564,Total sheep,2110.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2325.2
2000,Meath,53.60554,-6.6564,Total cattle,3586.0
2000,Meath,53.60554,-6.6564,Dairy cows,569.0
2000,Meath,53.60554,-6.6564,Other cows,330.0
2000,Meath,53.60554,-6.6564,Total sheep,1839.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2913.5
2000,Meath,53.60554,-6.6564,Total cattle,3457.0
2000,Meath,53.60554,-6.6564,Dairy cows,347.0
2000,Meath,53.60554,-6.6564,Other cows,587.0
2000,Meath,53.60554,-6.6564,Total sheep,1237.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),3090.0
2000,Meath,53.60554,-6.6564,Total cattle,1604.0
2000,Meath,53.60554,-6.6564,Dairy cows,118.0
2000,Meath,53.60554,-6.6564,Other cows,356.0
2000,Meath,53.60554,-6.6564,Total sheep,3259.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),1332.5
2000,Meath,53.60554,-6.6564,Total cattle,2616.0
2000,Meath,53.60554,-6.6564,Dairy cows,346.0
2000,Meath,53.60554,-6.6564,Other cows,379.0
2000,Meath,53.60554,-6.6564,Total sheep,1348.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2165.7
2000,Meath,53.60554,-6.6564,Total cattle,1628.0
2000,Meath,53.60554,-6.6564,Dairy cows,0.0
2000,Meath,53.60554,-6.6564,Other cows,358.0
2000,Meath,53.60554,-6.6564,Total sheep,670.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),1303.6
2000,Meath,53.60554,-6.6564,Total cattle,2826.0
2000,Meath,53.60554,-6.6564,Dairy cows,244.0
2000,Meath,53.60554,-6.6564,Other cows,248.0
2000,Meath,53.60554,-6.6564,Total sheep,1309.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2239.6
2000,Meath,53.60554,-6.6564,Total cattle,2490.0
2000,Meath,53.60554,-6.6564,Dairy cows,273.0
2000,Meath,53.60554,-6.6564,Other cows,532.0
2000,Meath,53.60554,-6.6564,Total sheep,826.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),1932.2
2000,Meath,53.60554,-6.6564,Total cattle,2760.0
2000,Meath,53.60554,-6.6564,Dairy cows,215.0
2000,Meath,53.60554,-6.6564,Other cows,418.0
2000,Meath,53.60554,-6.6564,Total sheep,2424.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2089.1
2000,Meath,53.60554,-6.6564,Total cattle,991.0
2000,Meath,53.60554,-6.6564,Dairy cows,1706.8
2000,Meath,53.60554,-6.6564,Other cows,133.0
2000,Meath,53.60554,-6.6564,Total sheep,1760.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),874.8
2000,Meath,53.60554,-6.6564,Total cattle,3657.0
2000,Meath,53.60554,-6.6564,Dairy cows,503.0
2000,Meath,53.60554,-6.6564,Other cows,615.0
2000,Meath,53.60554,-6.6564,Total sheep,4510.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2752.0
2000,Meath,53.60554,-6.6564,Total cattle,1742.0
2000,Meath,53.60554,-6.6564,Dairy cows,1706.8
2000,Meath,53.60554,-6.6564,Other cows,388.0
2000,Meath,53.60554,-6.6564,Total sheep,3067.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),1426.6
2000,Meath,53.60554,-6.6564,Total cattle,3651.0
2000,Meath,53.60554,-6.6564,Dairy cows,550.0
2000,Meath,53.60554,-6.6564,Other cows,581.0
2000,Meath,53.60554,-6.6564,Total sheep,2623.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2840.7
2000,Meath,53.60554,-6.6564,Total cattle,4015.0
2000,Meath,53.60554,-6.6564,Dairy cows,875.0
2000,Meath,53.60554,-6.6564,Other cows,277.0
2000,Meath,53.60554,-6.6564,Total sheep,2935.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),3042.0
2000,Meath,53.60554,-6.6564,Total cattle,2953.0
2000,Meath,53.60554,-6.6564,Dairy cows,1706.8
2000,Meath,53.60554,-6.6564,Other cows,288.0
2000,Meath,53.60554,-6.6564,Total sheep,3153.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2533.8
2000,Meath,53.60554,-6.6564,Total cattle,2610.0
2000,Meath,53.60554,-6.6564,Dairy cows,345.0
2000,Meath,53.60554,-6.6564,Other cows,356.0
2000,Meath,53.60554,-6.6564,Total sheep,1222.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),1975.5
2000,Meath,53.60554,-6.6564,Total cattle,2748.0
2000,Meath,53.60554,-6.6564,Dairy cows,566.0
2000,Meath,53.60554,-6.6564,Other cows,152.0
2000,Meath,53.60554,-6.6564,Total sheep,1924.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2162.6
2000,Meath,53.60554,-6.6564,Total cattle,1376.0
2000,Meath,53.60554,-6.6564,Dairy cows,1706.8
2000,Meath,53.60554,-6.6564,Other cows,325.0
2000,Meath,53.60554,-6.6564,Total sheep,997.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),987.2
2000,Meath,53.60554,-6.6564,Total cattle,4608.0
2000,Meath,53.60554,-6.6564,Dairy cows,779.0
2000,Meath,53.60554,-6.6564,Other cows,515.0
2000,Meath,53.60554,-6.6564,Total sheep,1802.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),3354.9
2000,Meath,53.60554,-6.6564,Total cattle,3419.0
2000,Meath,53.60554,-6.6564,Dairy cows,529.0
2000,Meath,53.60554,-6.6564,Other cows,556.0
2000,Meath,53.60554,-6.6564,Total sheep,736.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2385.8
2000,Meath,53.60554,-6.6564,Total cattle,1803.0
2000,Meath,53.60554,-6.6564,Dairy cows,382.0
2000,Meath,53.60554,-6.6564,Other cows,191.0
2000,Meath,53.60554,-6.6564,Total sheep,932.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),1338.5
2000,Meath,53.60554,-6.6564,Total cattle,2789.0
2000,Meath,53.60554,-6.6564,Dairy cows,414.0
2000,Meath,53.60554,-6.6564,Other cows,362.0
2000,Meath,53.60554,-6.6564,Total sheep,2517.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2185.0
2000,Meath,53.60554,-6.6564,Total cattle,1837.0
2000,Meath,53.60554,-6.6564,Dairy cows,1706.8
2000,Meath,53.60554,-6.6564,Other cows,216.0
2000,Meath,53.60554,-6.6564,Total sheep,4761.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),1860.0
2000,Meath,53.60554,-6.6564,Total cattle,2683.0
2000,Meath,53.60554,-6.6564,Dairy cows,601.0
2000,Meath,53.60554,-6.6564,Other cows,56.0
2000,Meath,53.60554,-6.6564,Total sheep,537.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),1817.0
2000,Meath,53.60554,-6.6564,Total cattle,3944.0
2000,Meath,53.60554,-6.6564,Dairy cows,563.0
2000,Meath,53.60554,-6.6564,Other cows,452.0
2000,Meath,53.60554,-6.6564,Total sheep,2312.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2934.9
2000,Meath,53.60554,-6.6564,Total cattle,3189.0
2000,Meath,53.60554,-6.6564,Dairy cows,422.0
2000,Meath,53.60554,-6.6564,Other cows,767.0
2000,Meath,53.60554,-6.6564,Total sheep,830.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2187.5
2000,Meath,53.60554,-6.6564,Total cattle,7928.0
2000,Meath,53.60554,-6.6564,Dairy cows,1592.0
2000,Meath,53.60554,-6.6564,Other cows,566.0
2000,Meath,53.60554,-6.6564,Total sheep,4417.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),6059.1
2000,Meath,53.60554,-6.6564,Total cattle,3099.0
2000,Meath,53.60554,-6.6564,Dairy cows,378.0
2000,Meath,53.60554,-6.6564,Other cows,500.0
2000,Meath,53.60554,-6.6564,Total sheep,4473.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),3616.8
2000,Meath,53.60554,-6.6564,Total cattle,4751.0
2000,Meath,53.60554,-6.6564,Dairy cows,829.0
2000,Meath,53.60554,-6.6564,Other cows,495.0
2000,Meath,53.60554,-6.6564,Total sheep,6581.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),3798.4
2000,Meath,53.60554,-6.6564,Total cattle,3570.0
2000,Meath,53.60554,-6.6564,Dairy cows,536.0
2000,Meath,53.60554,-6.6564,Other cows,374.0
2000,Meath,53.60554,-6.6564,Total sheep,2200.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),4694.5
2000,Meath,53.60554,-6.6564,Total cattle,2198.0
2000,Meath,53.60554,-6.6564,Dairy cows,274.0
2000,Meath,53.60554,-6.6564,Other cows,228.0
2000,Meath,53.60554,-6.6564,Total sheep,672.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),1686.3
2000,Meath,53.60554,-6.6564,Total cattle,6130.0
2000,Meath,53.60554,-6.6564,Dairy cows,1478.0
2000,Meath,53.60554,-6.6564,Other cows,578.0
2000,Meath,53.60554,-6.6564,Total sheep,3220.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),4573.1
2000,Meath,53.60554,-6.6564,Total cattle,6052.0
2000,Meath,53.60554,-6.6564,Dairy cows,1099.0
2000,Meath,53.60554,-6.6564,Other cows,340.0
2000,Meath,53.60554,-6.6564,Total sheep,2594.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),4804.7
2000,Meath,53.60554,-6.6564,Total cattle,5315.0
2000,Meath,53.60554,-6.6564,Dairy cows,750.0
2000,Meath,53.60554,-6.6564,Other cows,519.0
2000,Meath,53.60554,-6.6564,Total sheep,3532.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),3979.3
2000,Meath,53.60554,-6.6564,Total cattle,3589.0
2000,Meath,53.60554,-6.6564,Dairy cows,676.0
2000,Meath,53.60554,-6.6564,Other cows,466.0
2000,Meath,53.60554,-6.6564,Total sheep,3526.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2804.4
2000,Meath,53.60554,-6.6564,Total cattle,3118.0
2000,Meath,53.60554,-6.6564,Dairy cows,742.0
2000,Meath,53.60554,-6.6564,Other cows,183.0
2000,Meath,53.60554,-6.6564,Total sheep,3039.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2382.7
2000,Meath,53.60554,-6.6564,Total cattle,6688.0
2000,Meath,53.60554,-6.6564,Dairy cows,1732.0
2000,Meath,53.60554,-6.6564,Other cows,414.0
2000,Meath,53.60554,-6.6564,Total sheep,1532.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),5429.4
2000,Meath,53.60554,-6.6564,Total cattle,5885.0
2000,Meath,53.60554,-6.6564,Dairy cows,881.0
2000,Meath,53.60554,-6.6564,Other cows,733.0
2000,Meath,53.60554,-6.6564,Total sheep,7721.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),4821.6
2000,Meath,53.60554,-6.6564,Total cattle,4396.0
2000,Meath,53.60554,-6.6564,Dairy cows,1183.0
2000,Meath,53.60554,-6.6564,Other cows,260.0
2000,Meath,53.60554,-6.6564,Total sheep,1752.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),4128.6
2000,Meath,53.60554,-6.6564,Total cattle,3228.0
2000,Meath,53.60554,-6.6564,Dairy cows,656.0
2000,Meath,53.60554,-6.6564,Other cows,304.0
2000,Meath,53.60554,-6.6564,Total sheep,3528.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2646.7
2000,Meath,53.60554,-6.6564,Total cattle,2548.0
2000,Meath,53.60554,-6.6564,Dairy cows,268.0
2000,Meath,53.60554,-6.6564,Other cows,277.0
2000,Meath,53.60554,-6.6564,Total sheep,3719.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2534.0
2000,Meath,53.60554,-6.6564,Total cattle,4986.0
2000,Meath,53.60554,-6.6564,Dairy cows,873.0
2000,Meath,53.60554,-6.6564,Other cows,615.0
2000,Meath,53.60554,-6.6564,Total sheep,1974.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),3536.4
2000,Meath,53.60554,-6.6564,Total cattle,2873.0
2000,Meath,53.60554,-6.6564,Dairy cows,478.0
2000,Meath,53.60554,-6.6564,Other cows,287.0
2000,Meath,53.60554,-6.6564,Total sheep,2314.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2191.9
2000,Meath,53.60554,-6.6564,Total cattle,4369.0
2000,Meath,53.60554,-6.6564,Dairy cows,1279.0
2000,Meath,53.60554,-6.6564,Other cows,276.0
2000,Meath,53.60554,-6.6564,Total sheep,2111.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),3331.2
2000,Meath,53.60554,-6.6564,Total cattle,2462.0
2000,Meath,53.60554,-6.6564,Dairy cows,335.0
2000,Meath,53.60554,-6.6564,Other cows,281.0
2000,Meath,53.60554,-6.6564,Total sheep,1321.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),1852.8
2000,Meath,53.60554,-6.6564,Total cattle,1467.0
2000,Meath,53.60554,-6.6564,Dairy cows,1706.8
2000,Meath,53.60554,-6.6564,Other cows,258.0
2000,Meath,53.60554,-6.6564,Total sheep,1403.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),1186.7
2000,Meath,53.60554,-6.6564,Total cattle,3344.0
2000,Meath,53.60554,-6.6564,Dairy cows,568.0
2000,Meath,53.60554,-6.6564,Other cows,396.0
2000,Meath,53.60554,-6.6564,Total sheep,2308.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2365.6
2000,Meath,53.60554,-6.6564,Total cattle,3808.0
2000,Meath,53.60554,-6.6564,Dairy cows,641.0
2000,Meath,53.60554,-6.6564,Other cows,656.0
2000,Meath,53.60554,-6.6564,Total sheep,2009.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),3453.2
2000,Meath,53.60554,-6.6564,Total cattle,1473.0
2000,Meath,53.60554,-6.6564,Dairy cows,228.0
2000,Meath,53.60554,-6.6564,Other cows,267.0
2000,Meath,53.60554,-6.6564,Total sheep,1087.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),1079.1
2000,Meath,53.60554,-6.6564,Total cattle,2976.0
2000,Meath,53.60554,-6.6564,Dairy cows,1706.8
2000,Meath,53.60554,-6.6564,Other cows,542.0
2000,Meath,53.60554,-6.6564,Total sheep,7409.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2829.5
2000,Meath,53.60554,-6.6564,Total cattle,4949.0
2000,Meath,53.60554,-6.6564,Dairy cows,577.0
2000,Meath,53.60554,-6.6564,Other cows,901.0
2000,Meath,53.60554,-6.6564,Total sheep,5125.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),4083.3
2000,Meath,53.60554,-6.6564,Total cattle,2392.0
2000,Meath,53.60554,-6.6564,Dairy cows,136.0
2000,Meath,53.60554,-6.6564,Other cows,614.0
2000,Meath,53.60554,-6.6564,Total sheep,2653.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),1897.2
2000,Meath,53.60554,-6.6564,Total cattle,2670.0
2000,Meath,53.60554,-6.6564,Dairy cows,165.0
2000,Meath,53.60554,-6.6564,Other cows,287.0
2000,Meath,53.60554,-6.6564,Total sheep,2700.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2057.9
2000,Meath,53.60554,-6.6564,Total cattle,3654.0
2000,Meath,53.60554,-6.6564,Dairy cows,776.0
2000,Meath,53.60554,-6.6564,Other cows,332.0
2000,Meath,53.60554,-6.6564,Total sheep,1778.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2627.6
2000,Meath,53.60554,-6.6564,Total cattle,3937.0
2000,Meath,53.60554,-6.6564,Dairy cows,401.0
2000,Meath,53.60554,-6.6564,Other cows,622.0
2000,Meath,53.60554,-6.6564,Total sheep,3695.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),3055.3
2000,Meath,53.60554,-6.6564,Total cattle,3210.0
2000,Meath,53.60554,-6.6564,Dairy cows,499.0
2000,Meath,53.60554,-6.6564,Other cows,351.0
2000,Meath,53.60554,-6.6564,Total sheep,2484.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2615.7
2000,Meath,53.60554,-6.6564,Total cattle,2341.0
2000,Meath,53.60554,-6.6564,Dairy cows,1706.8
2000,Meath,53.60554,-6.6564,Other cows,265.0
2000,Meath,53.60554,-6.6564,Total sheep,2079.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),1821.0
2000,Meath,53.60554,-6.6564,Total cattle,2500.0
2000,Meath,53.60554,-6.6564,Dairy cows,317.0
2000,Meath,53.60554,-6.6564,Other cows,263.0
2000,Meath,53.60554,-6.6564,Total sheep,5076.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2181.2
2000,Meath,53.60554,-6.6564,Total cattle,2959.0
2000,Meath,53.60554,-6.6564,Dairy cows,245.0
2000,Meath,53.60554,-6.6564,Other cows,541.0
2000,Meath,53.60554,-6.6564,Total sheep,3134.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),2329.3
2000,Meath,53.60554,-6.6564,Total cattle,2141.0
2000,Meath,53.60554,-6.6564,Dairy cows,350.0
2000,Meath,53.60554,-6.6564,Other cows,368.0
2000,Meath,53.60554,-6.6564,Total sheep,1105.0
2000,Meath,53.60554,-6.6564,Livestock Units (LSU),1533.0
2000,Meath,53.60554,-6.6564,Total cattle,2930.0
2000,Meath,53.60554,-6.6564,Dairy cows,688.0
2000,Meath,53.60554,-6.6564,Other cows,353.0
2000,Meath,53.60554,-6.6564,Total sheep,3458.0
